latitude,longitude,altitude_meters,bearing_degrees
12.90009,79.45305,147.2442474365234,267.06365231715245
12.90007,79.45265,149.8818664550781,270.0000245576906
12.90007,79.45243,151.0764312744141,270.00001897605875
12.90007,79.45226,151.7036743164062,271.6323974315759
12.90009,79.45154,151.5555572509766,272.90029361682514
12.90013,79.45073,148.1811218261719,272.3039433713451
12.90017,79.44971,151.5310516357422,273.14579123031467
12.9002,79.44915,148.7769927978516,272.38815811666444
12.90025,79.44792,149.3403015136719,270.0000055823557
12.90025,79.44787,149.3392639160156,272.0260943571722
12.90027,79.44729,149.5562591552734,272.51757247432056
12.9003,79.44659,148.5439147949219,272.2889730051258
12.90033,79.44582,148.4891052246094,271.7806566204655
12.90034,79.44549,148.2531890869141,274.69189102792814
12.90038,79.44499,149.8916320800781,274.69186368117386
12.9004,79.44474,149.0157775878906,274.1910529633391
12.90041,79.4446,148.8181304931641,275.2104748488638
12.90045,79.44415,148.6399688720703,271.83626323663407
12.90046,79.44383,147.7263641357422,272.25963240557337
12.90048,79.44331,146.0281982421875,271.25047970937754
12.90049,79.44284,147.361572265625,270.00000446579537
12.90049,79.4428,147.6551818847656,272.2170432588188
12.90051,79.44227,151.4779510498047,272.9963254412248
12.90056,79.44129,152.9790344238281,273.38722782705827
12.90059,79.44077,154.0292358398438,272.6698831386097
12.9006,79.44055,154.8386077880859,273.0906748303763
12.90061,79.44036,155.6326904296875,276.50299109810885
12.90062,79.44027,155.9316101074219,276.502991353791
12.90063,79.44018,155.7616119384766,273.26201601982115
12.90064,79.44,155.2130584716797,274.1911041053864
12.90068,79.43944,153.3561248779297,253.66347625455427
12.90064,79.4393,153.0762329101562,275.85746443176095
12.90065,79.4392,152.8891754150391,275.85750978123593
12.9007,79.4387,154.1454315185547,274.75503920896864
12.90076,79.43796,153.239990234375,277.4756920192964
12.90087,79.4371,149.8790588378906,279.00924196319863
12.90104,79.436,148.9932098388672,278.10928206055445
12.90109,79.43564,149.8281707763672,276.5030034674756
12.9011,79.43555,150.0376586914062,280.8882323847149
12.90119,79.43507,148.6951751708984,281.98347886253316
12.90125,79.43478,147.5952301025391,281.59501226140463
12.90128,79.43463,147.2237243652344,280.17804866487563
12.90135,79.43423,147.8355102539062,281.31967863163715
12.90151,79.43341,146.8258514404297,279.54681002580287
12.90171,79.43219,148.4922485351562,278.2093279475413
12.9018,79.43155,149.1510162353516,280.1163535991434
12.90216,79.42948,149.7190551757812,279.70290189965016
12.9023,79.42864,146.7759704589844,280.0550611481869
12.90244,79.42783,145.0829772949219,288.879021174243
12.90245,79.4278,144.9681243896484,282.84275361804725
12.90255,79.42735,144.3004302978516,281.95279228937574
12.90268,79.42672,144.9170532226562,283.9663644903849
12.90276,79.42639,146.8558654785156,283.39586887774954
12.90289,79.42583,147.0786590576172,283.57103052732487
12.90301,79.42532,147.6976470947266,283.7659555965159
12.90317,79.42465,146.681884765625,284.04819829534205
12.90327,79.42424,147.8832092285156,285.4972387226261
12.90337,79.42387,149.9590911865234,287.51903242666015
12.90345,79.42361,150.4715423583984,287.66071766735683
12.90354,79.42332,150.0281524658203,285.30034349375984
12.90358,79.42317,150.1186676025391,286.790544605793
12.90363,79.423,150.2798919677734,270.00000111237324
12.90363,79.42299,150.2931365966797,289.90457730894747
12.90369,79.42282,150.4034576416016,286.79055157528734
12.90374,79.42265,150.6901092529297,287.2695221088568
12.90384,79.42232,151.2547912597656,288.2503242658225
12.90393,79.42204,151.4337463378906,283.908568839791
12.904,79.42175,151.7773895263672,284.89451556422307
12.90407,79.42148,152.4818420410156,282.57258710586916
12.90412,79.42125,152.7031707763672,279.20119444421147
12.90415,79.42106,152.4239501953125,280.8883249939
12.90418,79.4209,152.3905792236328,277.62174239117667
12.90421,79.42067,152.9595184326172,277.7890488227371
12.90423,79.42052,153.4655914306641,273.66876398303884
12.90424,79.42036,154.0208587646484,276.16353549290585
12.90426,79.42017,154.1673126220703,273.45349548458535
12.90427,79.42,153.977783203125,274.29299227695503
12.9043,79.41959,155.0932006835938,275.02542513295333
12.90433,79.41924,156.3369750976562,280.1162420655852
12.90437,79.41901,156.3538055419922,280.7570788841401
12.90442,79.41874,155.8397064208984,286.90791248091483
12.9045,79.41847,155.8060760498047,285.44054249960044
12.90457,79.41821,155.9901885986328,290.1226899642197
12.90462,79.41807,155.9329376220703,291.75031639398844
12.90469,79.41789,155.9182434082031,288.8791863879677
12.90472,79.4178,155.9310302734375,289.9046572530485
12.90478,79.41763,155.6121673583984,292.3115313183539
12.90482,79.41753,155.4744415283203,293.1449638722431
12.90492,79.41729,155.3386535644531,288.879195126338
12.90493,79.41726,155.3353118896484,289.90467265509574
12.90499,79.41709,155.7362976074219,292.90090329874795
12.90506,79.41692,155.8417816162109,290.705010049948
12.90513,79.41673,156.1029510498047,293.73401296757993
12.90519,79.41659,155.7984466552734,288.8792288653359
12.90524,79.41644,155.3824920654297,293.7340222572607
12.9053,79.4163,154.7932434082031,290.1227439953891
12.90535,79.41616,154.1279144287109,288.8792363902234
12.90539,79.41604,153.4895782470703,292.9009361525171
12.90546,79.41587,152.8063659667969,292.900941902972
12.90553,79.4157,152.3362274169922,291.34681506189975
12.90561,79.41549,151.9081878662109,293.36264717656024
12.90569,79.4153,151.6912689208984,291.0426709285507
12.90575,79.41514,151.9775085449219,288.8792644512347
12.90579,79.41502,152.2459259033203,293.14502873297977
12.90584,79.4149,152.9187622070312,290.12278396606996
12.90589,79.41476,153.4590911865234,292.3116270328826
12.90595,79.41461,153.8775177001953,288.87927848429956
12.90599,79.41449,154.0361022949219,293.7340855737465
12.90605,79.41435,154.1000213623047,289.90475480697376
12.90611,79.41418,154.239990234375,293.0021108821178
12.90623,79.41389,155.6016082763672,292.31165439934455
12.90629,79.41374,155.5938873291016,292.5830958688948
12.90644,79.41337,155.1903076171875,292.077376072997
12.90678,79.41251,156.3920440673828,292.6833746542245
12.90689,79.41224,157.3720855712891,291.78714780897735
12.90719,79.41147,157.9085235595703,291.87290702887793
12.90728,79.41124,157.2287139892578,291.0428031188213
12.90737,79.411,157.1431121826172,289.90485164100676
12.90743,79.41083,157.3021087646484,292.9011037254274
12.9075,79.41066,157.4632720947266,293.0022254583562
12.90762,79.41037,157.52001953125,289.9048699819177
12.90768,79.4102,157.6911926269531,292.62551407889634
12.90781,79.40988,158.9154510498047,285.30059253232133
12.90785,79.40973,159.6886596679688,291.75057114208875
12.90792,79.40955,160.6004180908203,286.7908196376328
12.90797,79.40938,160.7624206542969,288.87942391014025
12.90802,79.40923,160.2641296386719,283.50175602275993
12.90813,79.40876,158.3298645019531,286.3370688396345
12.90829,79.4082,160.6403198242188,284.859735094523
12.90844,79.40762,162.416015625,285.7115019099572
12.90861,79.407,163.2449188232422,284.6187709091895
12.90876,79.40641,162.3628234863281,285.0613570855421
12.90892,79.4058,164.6210174560547,286.713583585882
12.90904,79.40539,167.2669219970703,287.70199554904417
12.90918,79.40494,168.3560638427734,285.9065641308466
12.90928,79.40458,167.8632507324219,290.53331591113715
12.90951,79.40395,167.0878295898438,295.3379229147553
12.90969,79.40356,167.7901000976562,297.1563257095658
12.90985,79.40324,167.217529296875,296.40071907118283
12.91,79.40293,165.9443664550781,293.4632257961209
12.91011,79.40267,165.0446472167969,287.6611588759773
12.9102,79.40238,164.4721374511719,299.6815704454278
12.91025,79.40229,164.1494140625,295.46974234163724
12.91038,79.40201,162.4551849365234,292.76785198059844
12.91047,79.40179,161.6577453613281,293.36307722015414
12.91063,79.40141,160.9870147705078,294.6538158028168
12.9108,79.40103,158.5493927001953,298.1588952881968
12.91092,79.4008,158.0779266357422,299.9888204032405
12.91101,79.40064,158.6191711425781,294.1728776154384
12.91122,79.40016,159.0951690673828,300.5700431718306
12.91141,79.39983,160.367919921875,296.40086149433216
12.91156,79.39952,159.3685607910156,299.55184520748685
12.91177,79.39914,158.5711212158203,302.0862445818072
12.91188,79.39896,159.5665283203125,302.2662164376834
12.91196,79.39883,160.0937042236328,304.37061980077857
12.91204,79.39871,160.3263549804688,303.2890465167953
12.9122,79.39846,160.1313781738281,300.10863998498513
12.91233,79.39823,161.6118927001953,305.5154617202345
12.91249,79.398,163.0116882324219,0.0
12.91249,79.398,163.0116882324219,301.487714961013
12.91289,79.39733,159.4232025146484,299.9890382659194
12.91307,79.39701,158.5347747802734,299.4802883231972
12.91334,79.39652,161.5007934570312,299.2317633299226
12.91358,79.39608,162.4836883544922,300.8153513153238
12.91383,79.39565,164.3758392333984,297.6952848546675
12.91427,79.39479,165.1582794189453,298.45828664776224
12.91455,79.39426,165.5222473144531,299.1154663579247
12.91474,79.39391,166.4335632324219,297.1567607885173
12.91477,79.39385,166.7778167724609,304.3709111715734
12.91481,79.39379,166.9751434326172,298.1593092384689
12.91505,79.39333,166.3270111083984,299.54113169174383
12.91563,79.39228,165.9902038574219,297.156843665145
12.91566,79.39222,166.1425018310547,301.6153764130953
12.91569,79.39217,166.2953491210938,299.8789420528432
12.91583,79.39192,166.8094635009766,298.9180233470032
12.91611,79.3914,168.4670867919922,294.6542921523069
12.91628,79.39102,167.8572692871094,292.68414957073657
12.91639,79.39075,166.4496612548828,288.88002234603056
12.91646,79.39054,165.6409759521484,295.33850487741614
12.91652,79.39041,165.2777404785156,288.88002036048465
12.91656,79.39029,165.0960693359375,285.3900226332583
12.91667,79.38988,164.3424377441406,290.70589025674406
12.91674,79.38969,163.2803344726562,290.45940197289974
12.91682,79.38947,161.6236419677734,283.4627699695288
12.91689,79.38917,160.1576080322266,282.57323840457957
12.91699,79.38871,158.2467803955078,278.64251833136586
12.91703,79.38844,158.1858062744141,278.96960034919937
12.91705,79.38831,158.1529083251953,275.32853392762286
12.91706,79.3882,158.0466766357422,273.66895180681706
12.91707,79.38804,157.7500762939453,270.00002458952974
12.91707,79.38782,157.1862945556641,266.3310839595997
12.91706,79.38766,157.0839691162109,266.7378103911625
12.91705,79.38748,157.3744964599609,265.1133017693814
12.91703,79.38724,158.0785369873047,257.81184698038794
12.91695,79.38686,158.7444305419922,253.03751670348336
12.91684,79.38649,157.9093170166016,252.59445102590956
12.91673,79.38613,157.9277954101562,252.8922719291894
12.91667,79.38593,158.4035339355469,242.84307837952485
12.91663,79.38585,158.556396484375,244.81562457239755
12.91652,79.38561,159.6457977294922,248.95653744923817
12.91646,79.38545,160.1763153076172,246.26506644122307
12.9164,79.38531,160.4244232177734,244.99824435705273
12.91635,79.3852,160.1739654541016,245.4878820712745
12.91631,79.38511,159.949951171875,242.84312271303298
12.91623,79.38495,159.2913818359375,244.2285776727814
12.91615,79.38478,158.9215087890625,244.5057678336227
12.91582,79.38407,158.9968566894531,244.08126330350908
12.91555,79.3835,158.8442993164062,242.84320429328292
12.91543,79.38326,158.0352020263672,246.26514438442382
12.9154,79.38319,157.8187866210938,244.7466909206131
12.915,79.38232,159.6305236816406,244.9983673310786
12.91495,79.38221,160.4012908935547,238.38471050891206
12.91492,79.38216,160.5077667236328,244.6617176618233
12.91468,79.38164,159.7544860839844,245.64729497074515
12.91453,79.3813,158.2382049560547,247.37405145416506
12.91427,79.38066,157.1422271728516,250.74779949582296
12.91411,79.38019,155.6997833251953,251.12023772805648
12.91391,79.37959,158.9210968017578,253.09158040672065
12.91375,79.37905,161.4769897460938,256.8748701381934
12.9137,79.37883,162.3995513916016,254.95992851573118
12.91348,79.37799,163.1395568847656,255.490464986486
12.9132,79.37688,163.6322021484375,255.43116171413413
12.91244,79.37388,167.6193084716797,253.28629335076528
12.91232,79.37347,166.7474975585938,256.07837581306654
12.91196,79.37198,168.4588928222656,259.24266456803474
12.91191,79.37171,168.9221649169922,262.21074834289
12.91189,79.37156,168.4099578857422,262.2107489604738
12.91187,79.37141,167.3666534423828,267.33004583443994
12.91186,79.37119,167.138916015625,270.0000279313965
12.91186,79.37094,167.2723083496094,274.51237588950784
12.91188,79.37068,167.3708648681641,278.10962899025435
12.91193,79.37032,168.8131866455078,279.1072945402267
12.91203,79.36968,169.2828521728516,282.18798296779056
12.91207,79.36949,169.8817749023438,275.3284283380221
12.91208,79.36938,170.3890075683594,280.1559062291317
12.91219,79.36875,169.5130462646484,279.3629559333548
12.91228,79.36819,168.5561676025391,279.8102107743015
12.91243,79.3673,172.0014953613281,280.3617016481571
12.91261,79.36629,172.2356719970703,279.856803245152
12.91282,79.36505,173.6236114501953,279.7032457723992
12.91287,79.36475,173.1304931640625,279.8496659148184
12.91298,79.3641,169.4236907958984,279.70323807781284
12.91301,79.36392,169.0208740234375,280.56631612134373
12.91309,79.36348,169.1065673828125,279.1073361101811
12.91319,79.36284,168.8394470214844,280.5662854460455
12.91321,79.36273,168.44287109375,279.4651812510056
12.91334,79.36193,166.2794342041016,278.7487771007161
12.9134,79.36153,164.7537231445312,279.5611792286022
12.91351,79.36086,165.3741912841797,279.817977597688
12.91365,79.36003,164.9410705566406,280.8287189709446
12.91376,79.35944,163.7579498291016,278.55732508980964
12.91387,79.35869,162.9224243164062,276.6073651575125
12.91394,79.35807,164.316162109375,276.2288635723044
12.91399,79.3576,167.7228698730469,273.45364865891656
12.91401,79.35726,166.6901550292969,273.17422755530777
12.91403,79.35689,163.5700225830078,273.91277968109756
12.91405,79.35659,162.2412261962891,270.00009274799953
12.91405,79.35576,161.391845703125,269.2216391728777
12.91403,79.35425,167.1909332275391,266.33114642575833
12.91401,79.35393,167.4889984130859,270.00001676169927
12.91401,79.35378,167.3135528564453,270.0000044707109
12.91401,79.35374,167.2547760009766,270.0000480501282
12.91401,79.35331,167.8900909423828,270.0000581070172
12.91401,79.35279,167.9864501953125,271.6324482188678
12.91402,79.35243,166.8621063232422,275.85780961013137
12.91406,79.35203,165.6108551025391,278.1096987987934
12.91411,79.35167,165.0944976806641,279.70328112243453
12.91414,79.35149,164.9819641113281,281.05736497827434
12.91418,79.35128,164.9653930664062,284.3855726695393
12.91422,79.35112,165.2346038818359,282.8432960485181
12.91424,79.35103,165.6638488769531,281.5955926158667
12.91426,79.35093,166.2290802001953,285.6318862748429
12.91429,79.35082,166.9392395019531,287.51975091584256
12.91437,79.35056,167.6179046630859,286.33742122882126
12.91445,79.35028,166.3985748291016,286.79125422457105
12.91455,79.34994,165.1140747070312,290.86028111973775
12.91468,79.34959,164.9012603759766,294.829314947163
12.91491,79.34908,165.9726409912109,299.29557921522587
12.91561,79.3478,167.1214141845703,298.117985285903
12.91586,79.34732,166.9127044677734,300.59292237260604
12.9162,79.34673,168.7510833740234,298.918113042609
12.91669,79.34582,167.0754852294922,298.79419519152987
12.91684,79.34554,168.4010162353516,299.467509191832
12.91722,79.34485,168.8837432861328,299.8271799214251
12.91779,79.34383,166.9619598388672,300.62145632271626
12.91794,79.34357,167.1569519042969,297.15706421873773
12.91799,79.34347,167.3611907958984,300.62147643066555
12.91814,79.34321,168.0542449951172,299.98953712801165
12.91823,79.34305,169.0322875976562,300.38170518177503
12.91831,79.34291,169.9063262939453,300.38174266822256
12.91851,79.34256,171.1290893554688,297.1571416269025
12.91865,79.34228,170.3707580566406,295.0019967863364
12.91875,79.34206,169.0282897949219,290.4595529555076
12.91883,79.34184,167.9998474121094,288.25134633506383
12.91892,79.34156,168.162841796875,286.33768602659325
12.91896,79.34142,168.6617279052734,285.63216597781627
12.91899,79.34131,168.7904510498047,280.56652522301624
12.91901,79.3412,168.6919097900391,281.59581964716045
12.91905,79.341,168.4837341308594,277.3080899978245
12.91906,79.34092,168.3793334960938,278.3898711059194
12.91929,79.33932,168.8626098632812,279.70351298427744
12.91937,79.33884,168.7107696533203,285.3012851216905
12.91945,79.33854,168.8612823486328,285.90720648695697
12.9196,79.338,168.5260772705078,286.3378632481282
12.91996,79.33674,171.5106811523438,283.9497058590809
12.92019,79.33579,172.7738342285156,282.4779504573518
12.92041,79.33477,171.1968536376953,284.1437943234097
12.92055,79.3342,172.1147308349609,283.83306137870863
12.92067,79.3337,171.3157806396484,283.571940317841
12.92075,79.33336,171.2365264892578,284.8954695196406
12.92082,79.33309,172.6984405517578,284.38596291657313
12.92091,79.33273,173.7255096435547,283.3203342476616
12.92097,79.33247,173.2127227783203,282.1196721666605
12.92106,79.33204,171.9947967529297,277.01881738404904
12.92109,79.33179,172.0525207519531,274.5125273052634
12.9211,79.33166,172.2132568359375,270.00001118060004
12.9211,79.33156,172.4189910888672,270.00002683320645
12.9211,79.33132,173.4305419921875,266.3310249326394
12.92109,79.33116,174.3347778320312,266.33102507885656
12.92108,79.331,174.8424835205078,258.4041333765565
12.92104,79.3308,174.9119415283203,254.6986711740503
12.921,79.33065,174.7554779052734,249.72820848202355
12.92091,79.3304,173.7307891845703,238.12649494615454
12.92071,79.33007,173.0203094482422,235.6284805199531
12.92063,79.32995,173.5157928466797,227.63585416759415
12.92047,79.32977,173.9875640869141,226.5576426699853
12.92035,79.32964,174.1561279296875,224.26544918438051
12.92023,79.32952,173.7499237060547,227.2813199909798
12.92014,79.32942,173.2750549316406,224.26547326007653
12.92002,79.3293,172.5821228027344,215.33133468300818
12.91991,79.32922,171.7155151367188,214.01075987794448
12.91965,79.32904,169.3279266357422,202.67137132157254
12.91958,79.32901,169.0937347412109,207.9971909783868
12.91947,79.32895,169.1656494140625,200.54998546285594
12.91921,79.32885,170.5053253173828,196.9401941159568
12.91905,79.3288,171.4362487792969,197.99877658595932
12.91872,79.32869,171.554931640625,195.90276297543335
12.91807,79.3285,168.2774353027344,194.2661323097463
12.91784,79.32844,168.6768035888672,198.98368123483246
12.91767,79.32838,168.9217529296875,195.9028264361902
12.91702,79.32819,167.9829406738281,193.06537856671056
12.91681,79.32814,168.3986206054688,199.19330335789525
12.91667,79.32809,169.0341796875,193.69461804878458
12.91651,79.32805,170.2693176269531,199.51612723819588
12.9164,79.32801,171.1711120605469,195.14960044683065
12.91604,79.32791,173.9811248779297,196.69449024233597
12.91422,79.32735,170.7187042236328,195.68729695172124
12.91363,79.32718,173.5428924560547,197.99912908739822
12.91348,79.32713,173.2171020507812,191.59623160145634
12.91329,79.32709,172.6481018066406,193.6947984914592
12.91309,79.32704,172.3064117431641,196.69456493719247
12.91296,79.327,172.5858154296875,195.5619310533043
12.91282,79.32696,173.071533203125,197.9991794119273
12.91273,79.32693,173.3076019287109,197.9991918560238
12.91255,79.32687,173.8041534423828,200.55050705974355
12.91229,79.32677,174.9139099121094,201.30008404202738
12.91224,79.32675,175.0406646728516,197.99921848970388
12.91215,79.32672,175.0763397216797,180.0
12.91214,79.32672,175.0565948486328,210.32031095018831
12.91209,79.32669,175.0009918212891,205.9826207564887
12.91203,79.32666,174.8894500732422,213.01619899546972
12.912,79.32664,174.9395294189453,213.0162097432626
12.91191,79.32658,175.0862884521484,205.98263700681056
12.91185,79.32655,175.158203125,216.16816287862153
12.91181,79.32652,175.3225708007812,205.98264199433123
12.91179,79.32651,175.4030609130859,213.01623174428764
12.9117,79.32645,175.6728210449219,224.2664288411491
12.91165,79.3264,175.7119903564453,224.26644471498324
12.91154,79.32629,175.7446136474609,230.99420566737217
12.91139,79.3261,175.6116027832031,236.42211169805796
12.91128,79.32593,175.9052429199219,242.84357487636066
12.91126,79.32589,175.8945159912109,0.0
12.91126,79.32589,175.8945159912109,190.04969394305095
12.91115,79.32587,176.1817169189453,0.0
12.91115,79.32587,176.1817169189453,247.68800067819615
12.91105,79.32562,175.8179779052734,254.3683574193112
12.91096,79.32529,175.6605377197266,270.0000033527975
12.91096,79.32526,175.6174163818359,242.84360196484232
12.91095,79.32524,175.6368865966797,270.0000055863337
12.91095,79.32519,175.5386199951172,260.29686681319595
12.91094,79.32513,175.4361114501953,260.29686719906886
12.91093,79.32507,175.2989807128906,270.0000044683188
12.91093,79.32503,175.1780090332031,270.0000044683188
12.91093,79.32499,175.0548095703125,270.0000055863333
12.91093,79.32494,174.9008026123047,270.0000055863333
12.91093,79.32489,174.7455749511719,279.70314621096804
12.91094,79.32483,174.5696716308594,270.00000893780646
12.91094,79.32475,174.3017578125,286.3371836361672
12.91096,79.32468,174.1236419677734,279.703168033981
12.911,79.32444,173.582763671875,290.8941179811161
12.91116,79.32401,173.6466064453125,293.36311023739006
12.91124,79.32382,173.3184356689453,290.70547847730535
12.91131,79.32363,172.5590667724609,290.4589942245004
12.91139,79.32341,171.5131225585938,287.51954420276803
12.91143,79.32328,171.3268585205078,285.6317179131769
12.91146,79.32317,171.4853668212891,286.8630767895916
12.91159,79.32273,172.5723724365234,286.09537720195203
12.91186,79.32177,171.7697906494141,283.5126840021816
12.91212,79.32066,173.7430725097656,287.10746730790447
12.91215,79.32056,173.8738555908203,286.33726694888594
12.91219,79.32042,173.9076538085938,282.8432057302487
12.91223,79.32024,174.25244140625,287.34065557992903
12.9123,79.32001,175.6864318847656,285.1087934168549
12.91235,79.31982,176.2554016113281,285.30085741525033
12.91239,79.31967,176.0195922851562,297.15653926475505
12.91241,79.31963,175.8436737060547,323.8319093465667
12.91245,79.3196,175.7619934082031,0.0
12.91248,79.3196,175.8190002441406,0.0
12.91252,79.3196,175.89501953125,0.0
12.91252,79.3196,175.89501953125,279.48173808844047
12.91259,79.31917,174.9058990478516,281.4155857211561
12.91296,79.31729,175.3450012207031,280.7346733679594
12.91313,79.31637,176.5782775878906,281.0573213859884
12.91317,79.31616,176.2096862792969,282.8432438730164
12.91319,79.31607,176.1479187011719,281.19920199002945
12.9133,79.3155,176.9882965087891,278.5798417952881
12.9134,79.31482,176.4205322265625,284.3855153911569
12.91341,79.31478,176.3090362548828,276.649854135698
12.91346,79.31434,176.3826599121094,281.59555158836986
12.91347,79.31429,176.0873565673828,272.86509291078016
12.91349,79.31388,174.3711547851562,270.0000424612715
12.91349,79.3135,175.4498901367188,270.00004693073726
12.91349,79.31308,178.7510681152344,266.4058502193939
12.91346,79.31259,179.8420257568359,266.4058506491685
12.91343,79.3121,178.8883056640625,262.2833393323088
12.91336,79.31157,179.4139099121094,260.6780035332481
12.91328,79.31107,177.8733215332031,258.0160597785349
12.91316,79.31049,176.6369476318359,256.1674207105151
12.9131,79.31024,178.4468688964844,260.9547028179645
12.91283,79.3085,178.9034576416016,258.40468028594313
12.91249,79.3068,178.0526275634766,257.4270567217227
12.91244,79.30657,177.4282379150391,259.4623454726791
12.91211,79.30475,177.9395599365234,258.94284426114984
12.91195,79.30391,178.7416534423828,253.80884050064395
12.9118,79.30338,178.3627319335938,255.96877582671988
12.91161,79.3026,181.7178955078125,259.43386877044924
12.91149,79.30194,181.4699249267578,262.54680721520043
12.9113,79.30045,180.7633209228516,260.7986111239627
12.91124,79.30007,182.3738250732422,261.6619597961584
12.91122,79.29993,183.0059509277344,258.98934572740325
12.91111,79.29935,183.5805053710938,266.73788788867705
12.9111,79.29917,182.5569000244141,270.0000290469683
12.9111,79.29891,181.6453704833984,274.51237683717505
12.91113,79.29852,182.3405456542969,281.0572594030226
12.91121,79.2981,180.4126281738281,288.87963646850767
12.91122,79.29807,180.5177001953125,291.04311584994434
12.91134,79.29775,181.5663604736328,293.73458280363855
12.91155,79.29726,185.2711486816406,297.156458375349
12.91156,79.29724,185.3668212890625,295.60723587735316
12.9122,79.29587,189.9241180419922,293.5210433380212
12.91234,79.29554,190.0523376464844,295.77111827358146
12.91242,79.29537,189.6454620361328,294.2952626071916
12.91286,79.29437,187.1783294677734,294.59504464721874
12.91315,79.29372,182.8285827636719,295.78946294347026
12.91388,79.29217,183.9758148193359,292.31225749734824
12.9139,79.29212,183.7419891357422,315.7338350926288
12.91392,79.2921,183.6615753173828,292.3122671095093
12.91396,79.292,183.1554870605469,292.3122639447157
12.91398,79.29195,182.9349670410156,292.5965856997648
12.91441,79.29089,182.4032440185547,288.39813671429397
12.91512,79.2887,182.3536529541016,288.07878163317736
12.91519,79.28848,182.8288879394531,287.73332421977295
12.91567,79.28694,184.8838348388672,287.3409639551248
12.91595,79.28602,186.2007904052734,285.6320132104762
12.91604,79.28569,186.3204345703125,288.35088463086174
12.91647,79.28436,184.3569946289062,287.77659570368667
12.91672,79.28356,185.1267547607422,292.0781421281241
12.91689,79.28313,185.3456115722656,294.40817377612433
12.91712,79.28261,185.8734283447266,301.02389074621277
12.91746,79.28203,186.1248626708984,306.0585386224846
12.91768,79.28172,186.2583160400391,306.2351661570375
12.91773,79.28165,186.1647186279297,308.0143334419115
12.91789,79.28144,186.9519348144531,312.9161616727899
12.91818,79.28112,188.5869598388672,313.6119322800223
12.91831,79.28098,188.1959228515625,312.95271473839466
12.9188,79.28044,184.4642486572266,314.4018536666863
12.91901,79.28022,185.1842956542969,313.48724268466674
12.9195,79.27969,188.2653350830078,312.4241125287933
12.92056,79.2785,188.1630249023438,313.34692787857426
12.92079,79.27825,188.0830383300781,314.46132297764495
12.92101,79.27802,187.4507293701172,313.2431569690456
12.92112,79.2779,187.0969085693359,313.4424745889061
12.92124,79.27777,187.1006317138672,310.52988595094
12.92129,79.27771,187.1232452392578,310.01138966381654
12.92138,79.2776,187.2677459716797,313.8245838741345
12.92167,79.27729,187.4860229492188,312.7962221054275
12.92204,79.27688,186.8862609863281,315.7348613255067
12.92261,79.27631,187.5116424560547,313.2068029502065
12.92326,79.2756,186.4156036376953,312.77111553821624
12.92381,79.27499,189.0363006591797,312.1541362693133
12.92411,79.27465,189.9960327148438,306.9575911956852
12.92422,79.2745,189.8833618164062,0.0
12.92422,79.2745,189.8833618164062,274.3461197832663
12.92424,79.27423,189.4461669921875,297.1576457958376
12.92427,79.27417,189.4168853759766,302.26749929959516
12.92435,79.27404,189.3954162597656,297.90324826661276
12.92451,79.27373,188.1015930175781,297.15770879555396
12.92468,79.27339,186.4812469482422,291.8742937772553
12.92477,79.27316,186.475341796875,295.00252014083435
12.92482,79.27305,186.8119964599609,295.7722391003882
12.9249,79.27288,186.6722412109375,293.7356924630284
12.92499,79.27267,187.0958862304688,292.68486058425054
12.9251,79.2724,188.8831939697266,292.3131806817211
12.92518,79.2722,190.1291656494141,288.8806249620344
12.92521,79.27211,190.5240173339844,294.296264817423
12.92532,79.27186,191.1375122070312,293.87360630610146
12.92554,79.27135,191.8078765869141,288.8806502588275
12.92557,79.27126,191.5685729980469,291.41981940673344
12.92583,79.27058,191.5616912841797,291.0442187526776
12.92589,79.27042,191.6429290771484,287.7031150943835
12.92603,79.26997,189.8730926513672,281.0578784228235
12.92607,79.26976,190.2182922363281,270.000005592281
12.92607,79.26971,190.2983551025391,277.30829322883505
12.92608,79.26963,190.3804779052734,277.01895709888464
12.92611,79.26938,190.3265686035156,270.00001901378045
12.92611,79.26921,190.1943206787109,270.0000167768457
12.92611,79.26906,189.9440155029297,263.4963713521148
12.9261,79.26897,189.7626953125,264.1419768050251
12.92608,79.26877,189.6737365722656,257.1561354167245
12.92606,79.26868,189.8332214355469,260.2963186326259
12.92601,79.26838,190.9462890625,256.4974180737202
12.9259,79.26791,193.6484527587891,261.35723971639845
12.92586,79.26764,194.0952911376953,224.26479864120446
12.92585,79.26763,194.1677551269531,264.6713166059534
12.92583,79.26741,194.2770385742188,267.44583325165206
12.92582,79.26718,194.3667907714844,273.5582056304059
12.92584,79.26685,194.376220703125,277.78971487199556
12.92586,79.2667,194.51416015625,275.3287208345997
12.92587,79.26659,195.1236267089844,281.59611213249354
12.92588,79.26654,195.4030151367188,284.3862091095896
12.9259,79.26646,195.8907775878906,283.32057565524167
12.92593,79.26633,196.6338043212891,288.8806739611696
12.92595,79.26627,196.8712463378906,291.75204573955926
12.92616,79.26573,197.0577239990234,292.3132597313005
12.92622,79.26558,196.1698150634766,308.1173381520713
12.92635,79.26541,194.3439483642578,303.699363460923
12.92648,79.26521,192.51904296875,302.94329068636335
12.9266,79.26502,191.8728179931641,305.5170095731032
12.92676,79.26479,192.4610443115234,305.91349081444594
12.927,79.26445,191.3213806152344,309.00758812321976
12.92715,79.26426,191.2096557617188,308.28177076282117
12.92755,79.26374,192.0697937011719,309.6052109281783
